timestamp,open,high,low,volume,close
1615901400000,0.131,0.12375,0.131,51000,0.125
1615901700000,0.124375,0.124375,0.124375,1120,0.124375
1615902000000,0.125,0.1235,0.125,47000,0.125
1615902300000,0.125,0.1235,0.125,77506,0.125
1615902600000,0.125,0.1225,0.13,30360,0.128
1615902900000,0.1225,0.1225,0.12525,97086,0.12525
1615903200000,0.12745,0.12745,0.12745,200,0.12745
1615903500000,0.125525,0.125525,0.125525,933,0.125525
1615903800000,0.128,0.1238,0.128,35850,0.128
1615904100000,0.128,0.12555,0.128,144300,0.128
1615904400000,0.12555,0.1233,0.128,11100,0.1233
1615904700000,0.1245,0.1245,0.1245,781,0.1245
1615905000000,0.12572,0.1242,0.128,53639,0.128
1615905900000,0.1242,0.1242,0.1268,1650,0.1268
1615906200000,0.128,0.128,0.128,800,0.128
1615906500000,0.1242,0.123,0.1242,40000,0.123
1615906800000,0.1245,0.1231,0.126,15350,0.126
1615907400000,0.126,0.1231,0.128,144617,0.1231
1615908300000,0.12455,0.12455,0.12725,13775,0.12575
1615908600000,0.125,0.125,0.125,1000,0.125
1615908900000,0.125,0.1231,0.125,78650,0.1231
1615909200000,0.12555,0.12555,0.128,10500,0.128
1615910100000,0.1232,0.1232,0.124075,2875,0.124075
1615910400000,0.12505,0.12505,0.127,12922,0.127
1615911000000,0.126805,0.126805,0.126805,500,0.126805
1615911900000,0.12595,0.12595,0.12595,485,0.12595
1615912200000,0.1231,0.1231,0.1231,5000,0.1231
1615912500000,0.1231,0.11975,0.1231,404505,0.11975
1615912800000,0.1196,0.119,0.11975,32053,0.119
1615913100000,0.1195,0.1195,0.12,12000,0.11995
1615913400000,0.11995,0.119,0.12,112800,0.119
1615913700000,0.11925,0.11925,0.12,15100,0.12
1615914000000,0.11925,0.11925,0.12,53117,0.12
1615914300000,0.1185,0.1185,0.11895,1500,0.11895
1615914600000,0.1185,0.1185,0.12,1450,0.12
1615915200000,0.12,0.12,0.12,10000,0.12
1615915800000,0.119275,0.119275,0.119275,550,0.119275
1615916100000,0.118985,0.118985,0.118985,200,0.118985
1615917000000,0.1184,0.114,0.1184,171211,0.1155
1615917300000,0.12,0.12,0.12,20000,0.12
1615917600000,0.11975,0.11975,0.12,5900,0.12
1615917900000,0.12,0.119,0.12,16966,0.119
1615918200000,0.1195,0.1195,0.1195,1500,0.1195
1615918500000,0.1195,0.1195,0.1195,1000,0.1195
1615918800000,0.1194,0.119,0.12,23963,0.12
1615919100000,0.1199,0.1195,0.12,50894,0.1195
