timestamp,open,high,low,volume,close
1615809600000,0.00975,0.00975,0.00975,200000,0.00975
1615813500000,0.01,0.01,0.01,50000,0.01
1615814700000,0.01,0.01,0.01,100,0.01
1615815000000,0.01,0.009055,0.01,8955231,0.0091
1615815300000,0.0091,0.0085,0.0091,4973551,0.009
1615815600000,0.0091,0.0088,0.0091,1999788,0.0089
1615815900000,0.0088,0.0084,0.0089,2470875,0.0086
1615816200000,0.00855,0.00835,0.0086,871519,0.0084
1615816500000,0.0085,0.0084,0.0086,1051013,0.0086
1615816800000,0.0089,0.0085,0.0089,1770953,0.0086
1615817100000,0.0086,0.0086,0.00915,3656960,0.009
1615817400000,0.00902,0.0088,0.0093,2553615,0.009
1615817700000,0.0091,0.0088,0.0091,1260055,0.009
1615818000000,0.009,0.0089,0.0091,1311935,0.0089
1615818300000,0.0089,0.0088,0.0091,948615,0.0091
1615818600000,0.0089,0.0088,0.009,2580500,0.009
1615818900000,0.009,0.0088,0.009,873623,0.0088
1615819200000,0.00886,0.0088,0.0091,976421,0.0091
1615819500000,0.0089,0.0089,0.0093,1444579,0.0091
1615819800000,0.0091,0.0089,0.0092,902143,0.009
1615820100000,0.0091,0.0088,0.0091,658507,0.0091
1615820400000,0.0089,0.0089,0.00902,235000,0.0089
1615820700000,0.009,0.0088,0.0091,239311,0.0088
1615821000000,0.0088,0.0088,0.0092,1507213,0.0089
1615821300000,0.0092,0.0089,0.0092,395499,0.0092
1615821600000,0.0089,0.0089,0.0092,404265,0.009
1615821900000,0.0089,0.0089,0.0091,497944,0.009
1615822200000,0.0089,0.0089,0.009,132000,0.009
1615822500000,0.009,0.009,0.0092,1183555,0.009
1615822800000,0.00909,0.009,0.0093,3566819,0.0091
1615823100000,0.0089,0.0088,0.0089,580732,0.0088
1615823400000,0.0089,0.0088,0.0093,1467485,0.0089
1615823700000,0.00908,0.0089,0.0092,403500,0.009
1615824000000,0.009,0.0089,0.0093,625000,0.0093
1615824300000,0.00924,0.009,0.00924,1349048,0.0091
1615824600000,0.0092,0.009,0.0092,1191800,0.009
1615824900000,0.009,0.009,0.0091,876729,0.00908
1615825200000,0.0091,0.009,0.0091,149746,0.009
1615825500000,0.00906,0.009,0.0091,1232903,0.00905
1615825800000,0.009,0.009,0.0091,2263427,0.0091
1615826100000,0.009,0.0089,0.009,1190633,0.0089
1615826400000,0.009,0.0088,0.009,923500,0.00885
1615826700000,0.0089,0.0088,0.0091,918403,0.0091
1615827000000,0.0091,0.0088,0.0091,3129959,0.0088
1615827300000,0.0087,0.0087,0.0089,1061306,0.0088
1615827600000,0.0089,0.00884,0.009,167350,0.009
1615827900000,0.0088,0.0088,0.009,121212,0.009
1615828200000,0.009,0.00888,0.009,62110,0.00888
1615828500000,0.0088,0.0088,0.0089,1297486,0.0088
1615828800000,0.0088,0.0088,0.0089,562000,0.0088
1615829100000,0.0088,0.0087,0.0088,364425,0.0088
