timestamp,open,high,low,volume,close
1615892400000,3.92,3.92,3.96,3950,3.95
1615892700000,3.96,3.96,3.96,875,3.96
1615893000000,3.96,3.96,3.97,2200,3.97
1615894800000,3.95,3.94,3.95,2504,3.94
1615895100000,3.94,3.94,3.94,374,3.94
1615895400000,3.94,3.94,3.94,124,3.94
1615895700000,3.92,3.92,3.92,600,3.92
1615896000000,3.92,3.92,3.92,1005,3.92
1615896300000,3.92,3.92,3.92,1582,3.92
1615896600000,3.93,3.93,3.93,1162,3.93
1615896900000,3.93,3.92,3.93,1300,3.92
1615897200000,3.95,3.95,3.95,152,3.95
1615897500000,3.92,3.92,3.92,3682,3.92
1615897800000,3.92,3.92,3.94,1682,3.92
1615898100000,3.92,3.92,3.93,3360,3.92
1615898400000,3.92,3.92,3.92,1393,3.92
1615898700000,3.92,3.86,3.92,19008,3.86
1615899000000,3.88,3.86,3.89,10550,3.88
1615899300000,3.88,3.88,3.9,3154,3.89
1615899600000,3.89,3.89,3.9,6340,3.89
1615899900000,3.89,3.86,3.9,4457,3.86
1615900200000,3.85,3.85,3.9,4661,3.89
1615900500000,3.9,3.9,3.9,1300,3.9
1615900800000,3.92,3.92,3.92,7101,3.92
1615901100000,3.93,3.91,3.9699,2833,3.92
1615901400000,3.9,3.8101,3.917,111566,3.8701
1615901700000,3.87,3.71,3.9,147993,3.7553
1615902000000,3.7799,3.6001,3.7799,197318,3.6799
1615902300000,3.6781,3.66,3.7952,137297,3.73
1615902600000,3.76,3.71,3.78,68791,3.7201
1615902900000,3.72,3.68,3.83,75837,3.8272
1615903200000,3.8276,3.75,3.83,35320,3.7501
1615903500000,3.755,3.72,3.79,63283,3.76
1615903800000,3.7799,3.76,3.8,16413,3.7958
1615904100000,3.8,3.78,3.8,12493,3.78
1615904400000,3.78,3.75,3.79,22054,3.7719
1615904700000,3.7701,3.77,3.78,14565,3.78
1615905000000,3.7701,3.76,3.78,23990,3.7789
1615905300000,3.7799,3.7501,3.787,39122,3.787
1615905600000,3.7701,3.77,3.79,11014,3.784
1615905900000,3.7801,3.78,3.79,17644,3.79
1615906200000,3.7801,3.78,3.81,39302,3.8081
1615906500000,3.81,3.8,3.82,20309,3.8
1615906800000,3.8,3.8,3.829,17487,3.829
1615907100000,3.83,3.82,3.88,46955,3.8799
1615907400000,3.88,3.8301,3.8841,23037,3.85
1615907700000,3.84,3.84,3.88,24501,3.8784
1615908000000,3.8601,3.85,3.88,14512,3.87
1615908300000,3.87,3.8501,3.88,20898,3.855
1615908600000,3.8501,3.8501,3.87,21776,3.865
1615908900000,3.8689,3.86,3.87,7525,3.86
1615909200000,3.865,3.78,3.87,44661,3.8
1615909500000,3.8,3.767,3.8,28237,3.7889
1615909800000,3.7819,3.77,3.81,41608,3.8084
1615910100000,3.81,3.78,3.81,8900,3.7898
1615910400000,3.7999,3.78,3.8,5675,3.795
1615910700000,3.7913,3.79,3.81,18599,3.8
1615911000000,3.81,3.8,3.83,35031,3.8299
1615911300000,3.825,3.78,3.83,34789,3.78
1615911600000,3.795,3.78,3.81,23499,3.78
1615911900000,3.78,3.66,3.79,100543,3.72
1615912200000,3.72,3.7,3.73,36217,3.72
1615912500000,3.7189,3.71,3.734,15316,3.734
1615912800000,3.735,3.72,3.75,21285,3.7384
1615913100000,3.7286,3.7,3.74,13612,3.7
1615913400000,3.6989,3.69,3.715,19804,3.6989
1615913700000,3.7,3.7,3.7272,41596,3.72
1615914000000,3.7378,3.72,3.74,16429,3.735
1615914300000,3.7389,3.72,3.7543,22645,3.74
1615914600000,3.735,3.735,3.76,11517,3.7486
1615914900000,3.7401,3.73,3.7545,6129,3.745
1615915200000,3.7381,3.73,3.7399,9145,3.735
1615915500000,3.7389,3.73,3.74,17634,3.73
1615915800000,3.73,3.73,3.74,7733,3.73
1615916100000,3.74,3.67,3.74,26111,3.6858
1615916400000,3.66,3.66,3.69,27287,3.68
1615916700000,3.685,3.68,3.69,25754,3.685
1615917000000,3.685,3.66,3.6899,15986,3.66
1615917300000,3.665,3.65,3.68,31059,3.67
1615917600000,3.6601,3.65,3.67,20248,3.6592
1615917900000,3.6501,3.65,3.6611,13004,3.6601
1615918200000,3.66,3.65,3.68,47563,3.6601
1615918500000,3.665,3.66,3.67,17230,3.6611
1615918800000,3.66,3.64,3.6697,19000,3.64
1615919100000,3.635,3.51,3.64,128459,3.5601
1615919400000,3.5665,3.52,3.57,62487,3.525
1615919700000,3.54,3.43,3.54,109426,3.4684
1615920000000,3.46,3.43,3.47,72650,3.4472
1615920300000,3.44,3.43,3.4482,74281,3.43
1615920600000,3.44,3.4,3.48,73633,3.44
1615920900000,3.44,3.44,3.48,36665,3.475
1615921200000,3.465,3.465,3.5,50643,3.4911
1615921500000,3.4901,3.4901,3.543,73935,3.51
1615921800000,3.5,3.5,3.55,18803,3.5497
1615922100000,3.55,3.5001,3.55,28980,3.5001
