timestamp,open,high,low,volume,close
1616500800000,0.145,0.145,0.145,900,0.145
1616506200000,0.136,0.13,0.1394,2335917,0.131
1616506500000,0.1306,0.125,0.131,3066033,0.129
1616506800000,0.1251,0.1215,0.1289,2671703,0.12525
1616507100000,0.1254,0.125,0.128,599161,0.12745
1616507400000,0.1279,0.1256,0.1281,1336477,0.1275
1616507700000,0.128,0.127,0.129,626750,0.1282
1616508000000,0.128,0.126,0.129,866986,0.126
1616508300000,0.126,0.126,0.128,257958,0.1275
1616508600000,0.128,0.126,0.128,173957,0.12659
1616508900000,0.1261,0.126,0.1275,394428,0.127
1616509200000,0.1267,0.1255,0.1275,915807,0.1274
1616509500000,0.1265,0.126,0.1275,533454,0.127
1616509800000,0.1267,0.1265,0.1275,543758,0.1265
1616510100000,0.126825,0.126175,0.12745,841404,0.127
1616510400000,0.127,0.1269,0.1277,222843,0.1271
1616510700000,0.127,0.1269,0.1272,169851,0.127
1616511000000,0.127,0.1267,0.127,208724,0.127
1616511300000,0.127,0.1265,0.127,329490,0.12695
1616511600000,0.12695,0.126,0.127,1256084,0.127
1616511900000,0.1265,0.126,0.1279,336476,0.1279
1616512200000,0.127,0.126,0.1279,496191,0.127
1616512500000,0.1279,0.1268,0.1281,334086,0.1268
1616512800000,0.12664,0.126,0.127,370318,0.127
1616513100000,0.1267,0.126,0.127,211566,0.127
1616513400000,0.127,0.126,0.128,500959,0.12605
1616513700000,0.12665,0.1252,0.127,407322,0.126
1616514000000,0.1256,0.12537,0.126,579751,0.12537
1616514300000,0.1255,0.124,0.1255,2445220,0.125
1616514600000,0.1254,0.125,0.1254,383512,0.1252
1616514900000,0.1252,0.12395,0.1254,363086,0.1244
1616515200000,0.12435,0.123,0.125,447409,0.1232
1616515500000,0.12308,0.1227,0.1232,536979,0.1229
1616515800000,0.12288,0.1221,0.1232,491052,0.1231
1616516100000,0.1232,0.12307,0.1271,89274,0.1271
1616516400000,0.1269,0.1266,0.1279,275124,0.1277
