timestamp,open,high,low,volume,close
1617024600000,0.1724,0.17,0.175,87417,0.175
1617024900000,0.1725,0.17,0.175,15250,0.17
1617025200000,0.171,0.171,0.175,2571,0.175
1617025500000,0.1716,0.171,0.173,5300,0.173
1617025800000,0.175,0.175,0.175,600,0.175
1617026100000,0.171,0.1703,0.1725,30097,0.171
1617026700000,0.175,0.171,0.175,7421,0.171
1617027000000,0.171,0.171,0.171,10000,0.171
1617027300000,0.175,0.175,0.175,4600,0.175
1617027600000,0.173,0.173,0.173,1500,0.173
1617027900000,0.175,0.175,0.175,100,0.175
1617028200000,0.175,0.175,0.175,475,0.175
1617028500000,0.17325,0.17325,0.1748,800,0.1748
1617028800000,0.1725,0.1725,0.1748,2600,0.1748
1617029100000,0.1733,0.1715,0.175,33502,0.173635
1617029400000,0.1735,0.1711,0.1735,22000,0.173
1617030300000,0.17205,0.1711,0.1725,17066,0.172
1617030600000,0.171,0.171,0.171,10000,0.171
1617030900000,0.171,0.171,0.171,10576,0.171
1617031500000,0.171,0.171,0.171,4150,0.171
1617031800000,0.1735,0.1735,0.1735,900,0.1735
1617032400000,0.171,0.171,0.171,3653,0.171
1617033300000,0.17225,0.171,0.17225,89900,0.171
1617033900000,0.1712,0.1701,0.1712,10500,0.171
1617034800000,0.1724,0.1724,0.1724,208,0.1724
1617035100000,0.1724,0.1701,0.1724,5500,0.1701
1617035400000,0.1701,0.1701,0.1701,900,0.1701
1617035700000,0.17125,0.1701,0.17125,4000,0.1701
1617036000000,0.17105,0.17105,0.17105,100,0.17105
1617036900000,0.172,0.172,0.172,500,0.172
1617037200000,0.1701,0.1701,0.1701,2000,0.1701
1617037500000,0.1701,0.1701,0.1701,250,0.1701
1617038100000,0.1701,0.17,0.1701,25000,0.17
1617038700000,0.172,0.172,0.172,200,0.172
1617039000000,0.171,0.171,0.171,750,0.171
1617039300000,0.171,0.171,0.172,356,0.172
1617039900000,0.171,0.17,0.171,105000,0.17
1617040200000,0.171,0.171,0.171,100,0.171
1617040800000,0.171,0.171,0.172,6089,0.1718
1617041100000,0.171,0.17,0.171,12742,0.17
1617041400000,0.171,0.171,0.171,220,0.171
1617041700000,0.17,0.17,0.17,2000,0.17
1617042300000,0.17,0.17,0.171,18907,0.17
1617042900000,0.17145,0.1709,0.17145,5000,0.1709
1617043500000,0.17145,0.17145,0.17145,500,0.17145
1617043800000,0.17145,0.17145,0.17145,2000,0.17145
1617044100000,0.1709,0.1709,0.1709,2500,0.1709
1617044400000,0.1709,0.166,0.1718,61375,0.166
1617045000000,0.168,0.168,0.168,100,0.168
1617045600000,0.168,0.168,0.1719,28986,0.1719
1617045900000,0.1719,0.1719,0.1719,2000,0.1719
1617046200000,0.16995,0.168,0.17,12184,0.168
1617046500000,0.171,0.168,0.171,41291,0.168
1617046800000,0.169,0.165,0.1697,70309,0.165
1617047400000,0.168,0.168,0.1719,109298,0.168
1617047700000,0.1685,0.165,0.1685,12891,0.1685
1617048000000,0.1685,0.1685,0.1685,200,0.1685
1617048300000,0.165,0.165,0.165,103318,0.165
1617111000000,0.165,0.165,0.17,17460,0.1685
1617111300000,0.17,0.1685,0.17,2264,0.1685
1617111900000,0.17,0.17,0.17,4000,0.17
1617112200000,0.1699,0.1685,0.1699,6200,0.169
1617112500000,0.16925,0.169,0.16925,4100,0.169
1617112800000,0.1695,0.1695,0.17,26600,0.17
1617113100000,0.1695,0.1695,0.1695,1000,0.1695
1617113400000,0.169,0.1685,0.169,25207,0.1685
1617113700000,0.168,0.1675,0.168,63720,0.1676
1617114000000,0.16875,0.1675,0.16875,33130,0.1675
1617114300000,0.1675,0.1675,0.1675,20000,0.1675
1617114600000,0.1675,0.1675,0.1698,200,0.1698
1617114900000,0.1675,0.167,0.1675,5000,0.167
1617115200000,0.1685,0.167,0.17,88888,0.17
1617115500000,0.1685,0.167,0.17,1950,0.167
1617115800000,0.167,0.165,0.1675,51390,0.165
1617116100000,0.1675,0.167,0.17,4208,0.167
1617116400000,0.166,0.165,0.17,153400,0.17
1617117300000,0.1685,0.1685,0.1685,550,0.1685
1617117600000,0.1675,0.1675,0.1685,1100,0.1685
1617118200000,0.1685,0.166,0.169,56656,0.168
1617118500000,0.168,0.166,0.168,1520,0.166
1617118800000,0.1685,0.1674,0.1685,1600,0.1674
1617119100000,0.17,0.17,0.17,12000,0.17
1617119400000,0.1685,0.167,0.1685,1800,0.167
1617119700000,0.1685,0.1685,0.1685,500,0.1685
1617120000000,0.1685,0.167,0.1685,27100,0.1685
1617120300000,0.17,0.1685,0.17,8300,0.1685
1617120900000,0.1685,0.1685,0.1685,1640,0.1685
1617121200000,0.1685,0.167,0.1685,35000,0.167
1617121500000,0.168,0.167,0.17,1100,0.17
1617122100000,0.168,0.166,0.168,10800,0.166
1617122400000,0.1674,0.166,0.1674,41742,0.166
1617122700000,0.166,0.166,0.166,11600,0.166
1617123000000,0.167,0.167,0.167,100,0.167
1617123300000,0.16755,0.16755,0.16755,300,0.16755
1617123600000,0.167,0.167,0.17,10000,0.17
1617123900000,0.1675,0.1675,0.1675,900,0.1675
1617124800000,0.16594,0.1651,0.1663,11200,0.1651
1617125400000,0.1663,0.1651,0.1675,4477,0.1675
1617125700000,0.168,0.168,0.168,2000,0.168
1617126000000,0.166,0.166,0.166,13360,0.166
1617126300000,0.1675,0.1675,0.168,1300,0.168
1617126600000,0.168,0.166,0.168,16617,0.1666
1617126900000,0.168,0.166,0.168,16140,0.1675
1617127800000,0.168,0.168,0.168,1127,0.168
1617128400000,0.168,0.168,0.168,1000,0.168
1617128700000,0.168,0.168,0.168,1085,0.168
1617129000000,0.167825,0.1675,0.167825,4200,0.1675
1617129900000,0.16775,0.1675,0.16775,500,0.1675
1617130200000,0.16775,0.1675,0.16775,20555,0.16775
1617130500000,0.16775,0.1675,0.16775,26900,0.1675
1617131100000,0.16775,0.1651,0.16775,32700,0.1651
1617131700000,0.166,0.1651,0.166,5193,0.1651
1617132000000,0.1665,0.1665,0.1679,5991,0.1679
1617132300000,0.1665,0.1651,0.1679,2075,0.1651
1617132600000,0.16552,0.16552,0.16552,675,0.16552
1617132900000,0.1665,0.1651,0.1665,1203,0.1665
1617133200000,0.1651,0.1651,0.1651,3900,0.1651
1617133500000,0.1665,0.1651,0.16762,16165,0.16762
1617133800000,0.1679,0.1651,0.1679,28875,0.1651
1617134100000,0.1665,0.1651,0.1665,305,0.1651
1617197400000,0.161,0.16,0.167,42565,0.167
1617197700000,0.167,0.167,0.17,9500,0.167
1617198000000,0.17,0.1698,0.17,15700,0.17
1617198600000,0.17,0.168,0.17,3329,0.168
1617198900000,0.168,0.168,0.168,3500,0.168
1617199500000,0.1679,0.1679,0.168,2550,0.168
1617199800000,0.17,0.165,0.17,37980,0.17
1617200100000,0.16825,0.165,0.17,83590,0.165
1617200400000,0.164,0.164,0.1679,5500,0.1679
1617200700000,0.1649,0.1649,0.17,5500,0.17
1617201000000,0.164,0.164,0.164,5125,0.164
1617201300000,0.167,0.167,0.17,1700,0.167
1617201600000,0.167,0.1641,0.17,14985,0.17
1617201900000,0.167,0.164,0.17,13150,0.1694
1617202200000,0.167,0.167,0.167,1000,0.167
1617202800000,0.167,0.167,0.167,100,0.167
1617203100000,0.17,0.17,0.17,3850,0.17
1617203400000,0.16745,0.16745,0.1699,1000,0.1699
1617203700000,0.1699,0.1699,0.1699,100,0.1699
1617204000000,0.16745,0.16745,0.16745,1000,0.16745
1617204600000,0.1699,0.16745,0.1699,3200,0.16745
1617205500000,0.1699,0.1699,0.1699,5000,0.1699
1617205800000,0.17,0.17,0.17,765,0.17
1617206100000,0.16995,0.1642,0.16995,33379,0.1642
1617206400000,0.16705,0.1641,0.16705,1500,0.1642
1617206700000,0.16705,0.1642,0.16705,600,0.16705
1617207000000,0.1641,0.1641,0.1641,5371,0.1641
1617208200000,0.167,0.165,0.167,25300,0.165
1617208500000,0.165,0.165,0.165,200,0.165
1617209100000,0.1675,0.1675,0.1675,300,0.1675
1617209400000,0.167,0.167,0.167,20000,0.167
1617210300000,0.17,0.165,0.17,12219,0.167
1617210600000,0.17,0.17,0.17,1281,0.17
1617210900000,0.1675,0.165,0.1675,3839,0.165
1617211200000,0.165,0.165,0.165,1000,0.165
1617211500000,0.1675,0.165,0.1675,18520,0.165
1617211800000,0.1675,0.1675,0.17,4200,0.1698
1617212100000,0.16755,0.16755,0.16755,1842,0.16755
1617212400000,0.16755,0.16755,0.16755,400,0.16755
1617212700000,0.1698,0.1698,0.17,1267,0.17
1617213300000,0.1699,0.1699,0.1699,100,0.1699
1617213900000,0.1699,0.1699,0.1699,300,0.1699
1617214200000,0.1699,0.1699,0.1699,1000,0.1699
1617214500000,0.1699,0.1699,0.1699,2000,0.1699
1617214800000,0.16755,0.16755,0.16755,4100,0.16755
1617215100000,0.16755,0.1652,0.16755,9500,0.1675
1617215700000,0.16685,0.16685,0.16685,3000,0.16685
1617216000000,0.1675,0.1675,0.1675,200,0.1675
1617216600000,0.1652,0.1652,0.1672,12000,0.1672
1617217500000,0.1673,0.1672,0.1673,2600,0.1672
1617217800000,0.1672,0.1672,0.1672,500,0.1672
1617218100000,0.1668,0.1652,0.167,18146,0.167
1617218400000,0.167,0.167,0.167,2612,0.167
1617218700000,0.167,0.1652,0.167,2480,0.1668
1617219000000,0.1668,0.1668,0.1684,4000,0.1684
1617219300000,0.1668,0.1652,0.1668,12849,0.1652
1617219900000,0.167,0.167,0.167,99988,0.167
1617220200000,0.167,0.165,0.16745,90858,0.165
1617220500000,0.16745,0.165,0.1699,55600,0.1652
1617283800000,0.1699,0.165,0.17,32429,0.169
1617284100000,0.17,0.17,0.17,17400,0.17
1617284400000,0.17,0.1685,0.172,71298,0.172
1617284700000,0.1721,0.16855,0.1789,84901,0.172
1617285000000,0.1785,0.1699,0.1785,37979,0.17
1617285300000,0.16775,0.1655,0.16775,20000,0.1655
1617285600000,0.1683,0.1666,0.17,2000,0.17
1617285900000,0.17,0.1666,0.17,9900,0.1666
1617286200000,0.167,0.167,0.1675,6500,0.1675
1617286500000,0.17,0.167,0.17,21755,0.1675
1617286800000,0.1725,0.1675,0.1725,2300,0.1675
1617287100000,0.16975,0.167,0.16975,45000,0.167
1617287400000,0.1685,0.1666,0.172,6325,0.172
1617288000000,0.17225,0.17225,0.1725,16200,0.1725
1617288300000,0.17225,0.172,0.17225,5200,0.17225
1617288600000,0.172,0.165,0.172,41843,0.1715
1617288900000,0.17125,0.17,0.1725,4564,0.1725
1617289200000,0.17,0.17,0.17125,16000,0.17
1617289500000,0.1725,0.17,0.1725,712,0.17
1617289800000,0.17,0.17,0.17,300,0.17
1617290100000,0.17,0.17,0.17125,23797,0.17125
1617290400000,0.1725,0.17125,0.1725,2011,0.17125
1617290700000,0.17125,0.17125,0.1725,2320,0.1725
1617291000000,0.17125,0.17,0.17125,1810,0.17
1617291300000,0.17,0.17,0.1725,21878,0.1725
1617291600000,0.17125,0.17125,0.17125,298,0.17125
1617292200000,0.1701,0.1701,0.17125,3867,0.17125
1617292500000,0.17225,0.172,0.1725,1510,0.1725
1617292800000,0.171375,0.171375,0.171375,5900,0.171375
1617293100000,0.17125,0.17125,0.17125,100,0.17125
1617293400000,0.17,0.17,0.17,700,0.17
1617293700000,0.17125,0.17,0.1725,25960,0.1725
1617294600000,0.172,0.17,0.172,14133,0.172
1617294900000,0.17,0.16875,0.172,20843,0.16925
1617295200000,0.17,0.17,0.17,185,0.17
1617295500000,0.1675,0.165,0.1675,120600,0.1675
1617295800000,0.168,0.168,0.168,300,0.168
1617296100000,0.168,0.16655,0.168,3600,0.16655
1617296400000,0.168,0.168,0.168,100,0.168
1617297000000,0.168,0.168,0.168,650,0.168
1617297300000,0.16655,0.16655,0.16655,100,0.16655
1617297600000,0.16655,0.16655,0.16655,4900,0.16655
1617297900000,0.16655,0.1651,0.16655,10135,0.1651
1617298200000,0.16655,0.164,0.16655,60297,0.164
1617298500000,0.161,0.16,0.1665,113825,0.1665
1617298800000,0.16325,0.16,0.16325,21600,0.1601
1617299100000,0.16325,0.16325,0.16325,999,0.16325
1617299400000,0.1664,0.1664,0.1664,1200,0.1664
1617299700000,0.1664,0.16325,0.1664,800,0.16325
1617300000000,0.1664,0.1664,0.1664,6200,0.1664
1617300300000,0.16325,0.1601,0.16325,60000,0.1601
1617300600000,0.16325,0.1601,0.1663,65925,0.1663
1617300900000,0.163,0.1616,0.1663,58357,0.1662
1617301500000,0.1621,0.1602,0.163,27650,0.161
1617301800000,0.163,0.163,0.163,1025,0.163
1617302100000,0.16345,0.16345,0.1649,25100,0.1649
1617302400000,0.1635,0.163,0.1635,3000,0.163
1617302700000,0.163,0.163,0.1649,22600,0.1649
1617303000000,0.1649,0.1649,0.1649,3000,0.1649
1617303300000,0.1649,0.1649,0.1649,550,0.1649
1617303600000,0.1649,0.1649,0.1649,3500,0.1649
1617303900000,0.1649,0.1621,0.1649,15450,0.1621
1617304200000,0.162,0.162,0.16345,26365,0.16345
1617304500000,0.16345,0.1621,0.16345,30000,0.1621
1617304800000,0.1628,0.1628,0.1628,200,0.1628
1617305100000,0.16345,0.1621,0.16345,3715,0.1621
1617305400000,0.1621,0.1621,0.1648,4071,0.1648
1617306000000,0.16291,0.16291,0.1648,3500,0.1648
1617306300000,0.1648,0.1621,0.1648,32383,0.1648
1617306600000,0.16345,0.16345,0.1648,2320,0.1648
1617306900000,0.1621,0.16,0.1621,98172,0.16105
1617308100000,0.16,0.16,0.16,5000,0.16
1617629400000,0.1601,0.1601,0.1695,57145,0.165
1617629700000,0.165,0.165,0.1675,6700,0.1674
1617630000000,0.165,0.16,0.165,116498,0.161
1617630300000,0.16,0.16,0.16245,30500,0.16
1617630600000,0.1649,0.161,0.1649,6440,0.1649
1617630900000,0.16295,0.16,0.1649,25251,0.1649
1617631200000,0.1625,0.16,0.163185,17990,0.16245
1617631500000,0.16245,0.16,0.1649,84656,0.16
1617631800000,0.1625,0.159,0.1649,2000,0.159
1617632100000,0.1648,0.159,0.1648,2200,0.16295
1617633000000,0.1625,0.159,0.1649,35513,0.1649
1617633300000,0.1649,0.16245,0.1649,1100,0.16245
1617633900000,0.1645,0.16005,0.1645,1500,0.16005
1617634200000,0.16245,0.16245,0.16245,5700,0.16245
1617634500000,0.1649,0.16,0.1649,11799,0.16245
1617634800000,0.162,0.16,0.16245,2896,0.16245
1617635100000,0.16,0.16,0.16145,180926,0.16145
1617635400000,0.1649,0.1649,0.1649,1000,0.1649
1617635700000,0.158,0.158,0.164,1950,0.164
1617636300000,0.1581,0.158,0.1625,6330,0.1625
1617636900000,0.1625,0.1625,0.1625,10000,0.1625
1617637200000,0.16115,0.157,0.1648,33118,0.16
