timestamp,open,high,low,volume,close
1617019200000,0.0053,0.0053,0.0053,2173,0.0053
1617022500000,0.0055,0.0055,0.0055,75000,0.0055
1617024000000,0.0055,0.0055,0.0055,25000,0.0055
1617024600000,0.00545,0.0054,0.0056,13713902,0.00545
1617024900000,0.0055,0.0051,0.0055,13455052,0.0052
1617025200000,0.0052,0.0051,0.0053,3658329,0.0053
1617025500000,0.0053,0.0052,0.0054,4231278,0.0054
1617025800000,0.00544,0.0053,0.0055,3774398,0.0055
1617026100000,0.0054,0.0054,0.0055,2141361,0.00545
1617026400000,0.0054,0.0052,0.0055,3090947,0.0052
1617026700000,0.0052,0.0052,0.0054,3010719,0.0052
1617027000000,0.0052,0.0052,0.0054,2250000,0.0054
1617027300000,0.0054,0.0053,0.0054,2679880,0.0053
1617027600000,0.0053,0.0053,0.0054,3739115,0.00535
1617027900000,0.0053,0.0052,0.0054,2857002,0.0054
1617028200000,0.0054,0.0053,0.0054,1189616,0.0053
1617028500000,0.0054,0.0052,0.0054,3340064,0.0052
1617028800000,0.0053,0.0052,0.0053,1605600,0.00525
1617029100000,0.0052,0.0052,0.0054,1632226,0.0053
1617029400000,0.0054,0.0052,0.0054,947410,0.0053
1617029700000,0.0053,0.0052,0.0054,3238590,0.00525
1617030000000,0.0052,0.0052,0.0053,569248,0.0053
1617030300000,0.0053,0.0052,0.0053,452967,0.00525
1617030600000,0.0053,0.0052,0.0053,1699184,0.0052
1617030900000,0.0053,0.0052,0.0053,262090,0.0053
1617031200000,0.0053,0.0052,0.0054,1547779,0.0052
1617031500000,0.0053,0.0052,0.0053,4763573,0.0053
1617031800000,0.0052,0.0051,0.0052,7930430,0.0051
1617032100000,0.0052,0.0051,0.0053,2394332,0.0052
1617032400000,0.0053,0.0052,0.0053,520153,0.0053
1617032700000,0.0053,0.00515,0.0053,1995211,0.0052
1617033000000,0.0052,0.0051,0.0052,562337,0.0052
1617033300000,0.0053,0.0052,0.0053,1154508,0.0052
1617033600000,0.0052,0.0052,0.0053,1732471,0.0052
1617033900000,0.0051,0.0051,0.0052,1412647,0.0051
1617034200000,0.0051,0.005,0.0052,2489888,0.0051
1617034500000,0.00505,0.005,0.0052,3087118,0.005
1617034800000,0.00505,0.005,0.0051,831435,0.0051
1617035100000,0.005,0.005,0.00515,2929654,0.0051
1617035400000,0.0051,0.0051,0.0052,1494607,0.00515
1617035700000,0.0052,0.0051,0.0052,1958749,0.00515
1617036000000,0.0051,0.0051,0.0052,1663963,0.0051
1617036300000,0.0052,0.0051,0.0052,1787578,0.0051
1617036600000,0.0051,0.0051,0.0052,622037,0.0052
1617036900000,0.0052,0.0051,0.0052,454441,0.0051
1617037200000,0.0052,0.0051,0.0052,361160,0.0051
1617037500000,0.00515,0.0051,0.0052,2419527,0.0052
1617037800000,0.0051,0.0051,0.0052,1770076,0.0052
1617038100000,0.0052,0.0051,0.0052,580846,0.0051
1617038400000,0.0052,0.0051,0.0052,1452000,0.0052
1617038700000,0.0052,0.00505,0.0052,2316055,0.0052
1617039000000,0.0051,0.0051,0.0052,645603,0.0051
1617039300000,0.0052,0.0051,0.0052,398346,0.0052
1617039600000,0.0052,0.0051,0.0052,250000,0.0051
1617039900000,0.0051,0.0051,0.0051,381936,0.0051
1617040200000,0.0051,0.0051,0.0052,1312312,0.0052
1617040500000,0.0052,0.0051,0.0052,542850,0.0052
1617040800000,0.0052,0.0051,0.0052,203883,0.0052
1617041100000,0.0052,0.0051,0.0052,1120302,0.0052
1617041400000,0.0052,0.0051,0.0052,1530000,0.0051
1617041700000,0.0052,0.0051,0.0052,3878570,0.0051
1617042000000,0.0052,0.0051,0.0052,1850943,0.0051
1617042300000,0.0052,0.0051,0.0052,174850,0.0051
1617042600000,0.0051,0.0051,0.0052,4588495,0.0052
1617042900000,0.0052,0.0051,0.0052,747764,0.0052
1617043200000,0.0051,0.0051,0.0052,2128334,0.0051
1617043500000,0.0052,0.0051,0.0052,900486,0.0052
1617043800000,0.0051,0.005,0.0052,7469285,0.0051
1617044100000,0.0051,0.00505,0.0052,918660,0.0051
1617044400000,0.0052,0.0051,0.0052,1343817,0.0052
1617044700000,0.0052,0.0051,0.0052,975845,0.00515
1617045000000,0.0051,0.0051,0.0052,412807,0.0052
1617045300000,0.0052,0.005,0.0052,3177653,0.005
1617045600000,0.005,0.005,0.0052,2515186,0.0052
1617045900000,0.00515,0.005,0.0052,16596752,0.005
1617046200000,0.005,0.005,0.0052,3690746,0.0051
1617046500000,0.0051,0.005,0.0052,1996246,0.0051
1617046800000,0.0051,0.00505,0.0052,1820000,0.0052
1617047100000,0.0052,0.005,0.0054,15555164,0.0054
1617047400000,0.0054,0.0051,0.0054,2287832,0.0053
1617047700000,0.00525,0.0051,0.0053,1287342,0.0052
1617105600000,0.0053,0.00525,0.0055,76181,0.0055
